CustomerID,PhoneCoTenure,EquipmentRental,TotalServicesUsed,EquipmentPerMonth,DataPerMonth,VoicePerMonth,OwnsPC,HHIncome,Top50_Bottom50,clusterID
7709-ANYDPO-S7H,73,1,9,0.0,0.0,66.17808219178083,0,12000,0,3
7273-DIUGIG-ZUR,47,0,5,34.23404255319149,26.276595744680854,5.638297872340425,0,32000,0,2
0892-QAHLNV-LH8,63,0,5,37.80952380952381,0.0,28.33333333333333,0,24000,0,0
6881-SCYJTA-NVZ,15,0,1,35.06666666666667,24.53333333333333,6.533333333333332,0,23000,0,2
5038-OHOZBS-PJD,59,1,3,0.0,50.949152542372886,15.152542372881355,0,64000,0,1
5358-VDMBAJ-HFN,63,0,7,36.22222222222222,0.0,29.825396825396822,0,29000,0,0
9688-LUOMBJ-M3P,73,1,4,0.0,0.0,66.02739726027397,0,23000,0,0
2649-IPDINN-U0N,12,0,3,35.333333333333336,23.58333333333333,7.083333333333332,0,18000,0,2
8322-XUWDGZ-MFT,40,0,5,27.05,33.7,5.25,0,46000,0,1
8090-AJBTVR-93H,4,0,1,36.5,26.0,3.5,0,37000,0,1
5527-BIERFB-V0N,73,0,7,31.082191780821923,0.0,34.917808219178085,0,51000,0,0
9491-FAHNZV-U05,23,0,5,31.73913043478261,23.43478260869565,10.782608695652176,0,16000,0,2
0944-SCAOMX-3P2,67,0,4,43.537313432835816,0.0,22.373134328358212,0,17000,0,3
3759-NJNISE-MZD,22,0,6,34.09090909090909,23.59090909090909,8.227272727272727,0,23000,0,2
3250-QXGMRB-D1W,21,0,3,30.857142857142854,24.095238095238088,10.952380952380953,0,18000,0,2
8590-ODBHMF-7EP,24,0,5,32.666666666666664,27.16666666666667,6.041666666666668,0,16000,0,2
1194-DZIFQY-VCA,69,0,7,40.66666666666666,0.0,25.17391304347826,1,112000,0,1
3630-KZJKVU-3J9,73,0,7,38.57534246575342,0.0,27.246575342465754,0,160000,0,1
0368-XOWDFM-1CR,66,0,4,50.77272727272727,0.0,15.045454545454545,0,237000,0,1
1644-WUTPTF-V6K,73,1,9,0.0,0.0,65.8082191780822,1,13000,0,3
4940-QFBTLJ-WXO,17,0,2,32.294117647058826,24.64705882352941,8.823529411764708,0,59000,0,1
2177-TTDMKH-JM8,72,0,6,38.25,0.0,27.45833333333333,0,273000,0,1
9293-JVWBKD-OQC,56,1,1,0.0,40.660714285714285,25.017857142857146,0,106000,0,1
0400-DJWIIC-FEW,7,0,0,31.285714285714285,23.285714285714285,11.0,0,14000,0,2
2981-FYZXBF-DM9,4,0,1,31.75,28.0,5.75,0,32000,0,1
9315-PCUNFQ-N19,12,0,7,28.08333333333333,20.08333333333333,17.25,0,17000,0,2
3239-YTOCDY-213,69,0,3,39.31884057971015,0.0,26.057971014492754,0,28000,0,0
0049-BFKAIL-TVF,14,0,0,33.642857142857146,27.785714285714285,3.928571428571429,0,135000,0,1
8585-ZAIQRV-V3O,6,0,0,33.333333333333336,28.16666666666667,3.8333333333333335,0,28000,0,2
0123-MVBNGR-7O5,72,1,9,0.0,0.0,65.30555555555556,1,44000,0,0
9564-QHCBED-ADT,11,0,2,35.81818181818182,21.181818181818183,8.272727272727273,0,119000,0,1
2438-IPWEVD-P6N,4,0,1,36.0,21.0,8.25,0,48000,0,1
6023-TINSQC-7T4,15,0,1,35.53333333333333,19.53333333333333,10.066666666666666,0,101000,0,1
9094-CFHMCP-U8X,72,0,7,29.58333333333333,0.0,35.541666666666664,0,106000,0,1
9286-ZRTPUR-2KQ,30,0,7,33.43333333333333,23.066666666666666,8.566666666666666,0,88000,0,1
9465-ENBLDQ-84F,11,0,1,31.72727272727273,27.818181818181817,5.454545454545454,0,29000,0,2
5915-YYWOSP-41U,68,0,8,26.35294117647059,0.0,38.5735294117647,1,87000,0,1
6870-JFDMUK-DWK,53,1,3,0.0,50.18867924528302,14.679245283018869,1,52000,0,1
6474-ZYMQZI-6PV,57,0,7,37.31578947368421,0.0,27.508771929824558,0,44000,0,1
9886-BWBBAF-GUM,20,0,3,39.6,22.45,2.75,0,54000,0,1
6766-XBOCOZ-7LD,56,0,7,37.214285714285715,20.642857142857142,6.892857142857142,0,51000,0,1
9791-YBDYWO-6TU,41,1,3,0.0,56.97560975609756,7.73170731707317,0,75000,0,1
9800-LYSRQF-PRV,9,0,2,35.22222222222222,22.777777777777782,6.666666666666668,0,15000,0,2
9523-PJUBAK-KSC,71,1,1,0.0,44.78873239436621,19.816901408450704,0,110000,0,1
3409-ZWUANC-2BC,20,0,5,36.5,23.35,4.65,0,22000,0,2
8658-HTCCSR-AK4,68,1,3,0.0,36.852941176470594,27.632352941176467,0,19000,0,0
7521-YFMYFC-J0A,73,1,5,0.0,0.0,64.38356164383562,1,118000,0,1
7268-KLRUCB-UI3,6,0,1,30.5,30.16666666666667,3.6666666666666665,0,37000,0,1
6487-DTWMQO-RNG,15,0,1,30.8,28.93333333333333,4.6,0,46000,0,1
6682-WREGJX-Z99,7,0,7,36.57142857142857,21.571428571428577,6.142857142857142,0,24000,0,2
0827-TORUXF-QKV,21,0,6,34.0,21.095238095238095,9.19047619047619,0,23000,0,2
4018-QXZCGI-O4Q,72,1,9,0.0,0.0,64.18055555555556,1,13000,0,3
4213-XPVFQB-OTG,60,1,3,0.0,27.75,36.266666666666666,1,22000,0,0
7863-MUCPLT-8PF,24,0,6,34.916666666666664,23.0,6.083333333333332,0,30000,0,2
9267-FGHTXT-Z79,8,0,2,31.75,28.875,3.375,0,38000,0,1
4718-PRPJMN-G18,66,0,7,32.0,0.0,31.96969696969697,1,33000,0,0
5296-OZSPOU-M8Y,64,0,5,40.5625,0.0,23.40625,0,65000,0,1
7176-OXDQYN-SHQ,66,0,7,32.40909090909091,0.0,31.51515151515152,0,67000,0,1
8056-XUMPFP-8TM,57,1,2,0.0,53.807017543859644,10.070175438596491,0,52000,0,1
1833-MUWCIB-24I,63,1,4,0.0,37.68253968253968,26.158730158730158,0,35000,0,0
5287-OKMCZQ-3EA,66,0,7,32.68181818181818,0.0,31.03030303030303,0,168000,0,1
8353-KMZTWC-UIP,69,0,7,32.46376811594203,0.0,31.231884057971016,0,13000,0,3
9557-IITNLK-1NR,6,0,7,30.83333333333333,23.33333333333333,9.5,0,12000,0,2
7495-PRHWVG-ZVM,72,1,4,0.0,0.0,63.63888888888889,1,56000,0,0
5631-UIAMMM-8EN,11,0,5,34.63636363636363,22.09090909090909,6.909090909090909,0,19000,0,2
1911-MAZGNL-EI4,5,0,2,34.8,24.8,4.0,0,74000,0,1
7473-LQKOUN-TBO,58,1,2,0.0,47.637931034482754,15.93103448275862,0,23000,0,0
7725-HFREYZ-NN2,9,0,2,27.33333333333333,33.0,3.2222222222222223,0,26000,0,2
8063-SFPOTJ-5EN,8,0,6,27.375,31.25,4.875,0,34000,0,1
3936-QZWSPD-NQQ,41,0,4,32.02439024390244,23.92682926829268,7.512195121951219,0,103000,0,1
5622-IVRSCE-OF8,39,0,3,31.256410256410252,23.84615384615385,8.307692307692307,0,26000,0,2
9654-LNSZSZ-KR0,31,0,4,30.548387096774192,24.032258064516128,8.806451612903226,0,86000,0,1
4050-BCFIUC-KUJ,68,1,3,0.0,44.08823529411765,19.294117647058822,0,52000,0,1
0095-KRZMOC-CAZ,55,1,1,0.0,52.65454545454546,10.690909090909091,0,53000,0,1
4532-CPXGCN-TY1,29,1,8,0.0,23.03448275862069,40.27586206896552,0,146000,0,1
4902-PMEVQC-TJG,62,0,6,39.145161290322584,0.0,24.12903225806452,0,52000,0,1
3123-VKWJLL-2TU,34,0,1,26.735294117647058,31.323529411764714,5.176470588235294,0,25000,0,2
0532-LPZIHD-ZE0,13,0,1,30.69230769230769,25.923076923076927,6.615384615384616,0,79000,0,1
9284-WZHORW-1F0,19,0,7,30.63157894736842,24.842105263157894,7.684210526315789,0,91000,0,1
5489-JDEHRQ-314,73,1,9,0.0,0.0,63.05479452054794,1,84000,0,1
1372-QLEMRX-D6S,21,0,4,29.57142857142857,28.33333333333333,5.142857142857143,0,35000,0,1
5214-MDMLPQ-1MT,38,0,4,32.131578947368425,21.157894736842106,9.710526315789474,0,43000,0,1
3992-XOPOFU-S3V,73,1,5,0.0,0.0,62.94520547945206,0,116000,0,1
8138-BMCTXB-B2A,54,1,2,0.0,43.96296296296296,18.98148148148148,0,76000,0,1
8342-BCCKIG-4AN,61,0,2,43.032786885245905,0.0,19.901639344262296,0,90000,0,1
7734-RQNCWZ-HKY,60,1,4,0.0,40.93333333333333,22.0,1,106000,0,1
3061-ABWYMM-9I5,62,0,3,41.354838709677416,0.0,21.43548387096774,0,66000,0,1
0726-WUWWSP-PE1,72,1,8,0.0,0.0,62.77777777777778,0,28000,0,0
0943-QMXLGU-4QA,58,1,3,0.0,52.1551724137931,10.586206896551724,1,136000,0,1
4239-LWZCTF-4C2,73,1,9,0.0,0.0,62.73972602739726,0,44000,0,0
5707-ZSNWSX-HMG,22,0,7,29.863636363636363,17.045454545454547,15.818181818181818,0,19000,0,2
5968-LOOVKE-R94,66,0,2,43.33333333333334,0.0,19.37878787878788,0,22000,0,0
4706-MHDIDJ-AN6,73,1,9,0.0,0.0,62.698630136986296,0,27000,0,0
3553-EBMWFX-MVS,44,0,3,31.65909090909091,24.65909090909091,6.363636363636362,0,22000,0,2
6960-IEHYJM-SCB,8,0,1,30.625,27.0,4.875,0,25000,0,2
6573-TUUUVJ-YMX,7,0,5,29.285714285714285,25.285714285714285,7.857142857142858,0,35000,0,1
2903-BCWCCA-ON1,25,0,0,30.64,21.8,9.92,0,77000,0,1
0783-RKHBES-4DP,70,0,7,39.68571428571428,0.0,22.62857142857143,0,68000,0,1
6902-OYOYSM-OFE,40,0,3,31.9,23.5,6.875,0,73000,0,1
1931-NHXKGH-D3R,73,1,4,0.0,0.0,62.19178082191781,1,350000,0,1
0405-BACHZT-AYK,6,0,7,34.0,19.0,9.166666666666666,0,33000,0,1
0191-AWCKTC-J5K,64,0,6,32.578125,0.0,29.546875,1,150000,0,1
6240-MKSGHD-SNK,73,1,8,0.0,0.0,62.04109589041096,1,39000,0,0
1834-KUMRGH-5EV,56,1,2,0.0,49.48214285714285,12.553571428571427,0,156000,0,1
5503-ESRRSB-70Q,2,0,2,32.0,22.0,8.0,0,85000,0,1
6849-INEROL-JMY,5,0,4,34.2,23.8,4.0,0,23000,0,2
0054-HCDCVL-L8L,2,0,1,36.0,23.0,3.0,0,30000,0,1
0296-BWZTYP-TSU,62,1,3,0.0,38.596774193548384,23.35483870967742,1,193000,0,1
1361-JXVBMV-6B8,59,0,7,31.762711864406782,0.0,30.16949152542373,0,27000,0,0
9876-FBGIGP-VL3,61,0,7,32.62295081967213,0.0,29.21311475409836,0,26000,0,0
7562-JWQIDV-ZJJ,49,0,4,35.102040816326536,0.0,26.714285714285715,0,84000,0,1
8522-GWNYLT-SIR,33,0,6,31.54545454545455,25.303030303030305,4.9393939393939394,0,84000,0,1
3988-YAMGXI-LZK,70,0,6,39.68571428571428,0.0,22.057142857142853,1,70000,0,1
8351-DELQBQ-BZ6,61,0,1,46.377049180327866,0.0,15.327868852459016,0,179000,0,1
9642-BLLHBK-RE0,22,0,8,35.81818181818182,21.045454545454547,4.818181818181818,0,41000,0,1
3828-LGMSNZ-EVZ,26,1,1,0.0,57.92307692307693,3.692307692307693,0,296000,0,1
2876-GNEAJF-6X0,65,0,3,42.50769230769232,0.0,19.076923076923077,0,49000,0,1
7116-WXOIFQ-670,64,0,2,44.375,0.0,17.1875,0,37000,0,0
4284-HHTPTO-Q5J,32,0,7,29.75,18.65625,13.125,0,54000,0,1
6650-HLORKG-TOD,65,0,3,43.230769230769226,0.0,18.26153846153846,0,64000,0,1
6177-YTJFDA-1WI,55,0,4,33.81818181818182,21.327272727272728,6.327272727272727,0,59000,0,1
1286-EQMWVG-OBK,11,0,5,34.18181818181818,22.181818181818183,4.909090909090909,0,27000,0,2
3839-ZHTQJG-W19,73,0,7,38.73972602739725,0.0,22.383561643835613,0,10000,0,3
4833-OONLQK-V96,73,1,8,0.0,0.0,61.0958904109589,0,66000,0,1
7407-GMEPAH-G5Y,65,0,3,38.353846153846156,0.0,22.70769230769231,0,159000,0,1
6231-NXTZXD-SOE,68,0,5,39.852941176470594,0.0,21.147058823529417,0,69000,0,1
3755-JZHSNC-YVQ,73,1,7,0.0,0.0,60.98630136986301,0,42000,0,0
9655-AVBLHY-HSG,73,1,9,0.0,0.0,60.821917808219176,1,80000,0,1
9507-CHXZEA-FPB,43,0,6,33.46511627906977,0.0,27.18604651162791,0,64000,0,1
8454-WYVBYJ-22N,51,0,5,38.588235294117645,0.0,22.058823529411764,0,74000,0,1
3392-NJULOB-XK7,52,1,1,0.0,40.153846153846146,20.48076923076923,0,96000,0,1
6428-RXOYFV-DHO,63,1,2,0.0,40.3968253968254,20.15873015873016,0,192000,0,1
2172-GUETOD-J7Z,21,0,2,36.38095238095238,20.80952380952381,3.333333333333333,0,28000,0,2
8313-RWNNFE-E3V,25,0,4,30.32,23.32,6.88,0,43000,0,1
2012-JKFDFH-E4N,61,1,2,0.0,44.26229508196721,16.16393442622951,0,129000,0,1
6237-HYIFSZ-7BK,3,1,2,0.0,30.0,30.33333333333333,0,13000,0,2
7863-FCFGEF-Y3F,12,0,1,34.666666666666664,21.75,3.9166666666666665,0,161000,0,1
1279-AFXVPD-MW2,61,1,2,0.0,38.295081967213115,21.770491803278688,0,64000,0,1
4499-OUWLNY-MFL,67,0,3,39.940298507462686,0.0,20.089552238805968,0,49000,0,1
8822-MXUYEV-8W6,63,0,7,41.6031746031746,0.0,18.41269841269841,0,35000,0,0
0049-ZDULPT-RP6,2,0,5,32.0,24.0,4.0,0,23000,0,2
3395-TQKMPM-INY,58,1,2,0.0,39.96551724137932,19.98275862068965,0,40000,0,1
9586-EVNZHV-SNG,60,1,2,0.0,43.8,16.1,0,32000,0,0
0060-IQXKJE-0HJ,40,0,2,30.825,24.175,4.825,0,22000,0,2
2563-SVZZUT-QZ7,14,0,2,31.0,26.0,2.7857142857142856,0,54000,0,1
9172-WITHKP-BXZ,58,1,2,0.0,42.75862068965517,16.982758620689655,0,35000,0,0
4027-OUHQXH-696,66,0,8,30.272727272727273,0.0,29.34848484848485,0,24000,0,0
1650-QZVKGA-5Y7,10,0,2,34.0,22.5,3.1,0,19000,0,2
4309-WQQLQH-ZOI,34,0,1,40.0,0.0,19.558823529411768,0,47000,0,1
1938-JTJUST-QRR,70,1,2,0.0,26.7,32.84285714285714,0,147000,0,1
3885-HCJBLU-PGQ,24,0,6,29.66666666666667,21.79166666666667,8.083333333333334,0,35000,0,1
1462-OSIGEB-JHX,72,0,5,34.81944444444444,0.0,24.722222222222218,0,15000,0,3
0318-JLIHPT-JFQ,2,0,2,37.0,20.0,2.5,1,17000,0,2
7104-VICSIG-HK4,47,1,2,0.0,51.44680851063829,8.042553191489361,0,62000,0,1
1590-MJNDRF-FYT,64,0,7,42.625,0.0,16.859375,0,16000,0,3
0550-QFCXTL-1UY,73,1,9,0.0,0.0,59.45205479452055,1,50000,0,0
0097-WZJEZS-RAN,47,1,3,0.0,46.8936170212766,12.446808510638302,0,187000,0,1
7533-BBKDJM-LP3,37,0,7,30.864864864864863,19.89189189189189,8.567567567567568,0,52000,0,1
7550-SSESIU-2HP,57,0,6,32.19298245614035,0.0,26.98245614035088,0,12000,0,3
0047-PFHDOH-EWY,71,0,6,31.647887323943657,0.0,27.40845070422535,0,111000,0,1
8318-XAZBYB-86A,73,1,5,0.0,0.0,59.05479452054794,1,179000,0,1
1679-VJQAVF-08T,61,1,3,0.0,39.67213114754097,19.24590163934426,0,81000,0,1
6254-NPBPLQ-MN9,67,1,2,0.0,39.179104477611936,19.64179104477612,0,35000,0,0
3237-LZSIGA-9T3,69,0,1,37.34782608695652,0.0,21.420289855072465,0,9000,0,3
4898-VWAWIL-UWT,60,1,4,0.0,27.63333333333333,31.13333333333333,0,73000,0,1
0904-SOEITG-6WZ,38,1,2,0.0,46.526315789473685,12.157894736842106,0,90000,0,1
2396-EHKPEP-NUK,19,0,2,35.368421052631575,20.684210526315788,2.631578947368421,0,53000,0,1
9761-RVCLUC-SR2,6,0,3,30.16666666666667,19.5,9.0,0,29000,0,1
7834-WAHXLL-K53,49,1,1,0.0,50.95918367346939,7.6734693877551035,0,66000,0,1
8133-AZJKWE-L8A,62,0,6,40.403225806451616,0.0,18.06451612903226,0,11000,0,3
1092-ZIWTTO-1MD,65,1,5,0.0,21.846153846153847,36.615384615384606,0,56000,0,1
3305-VHRSBF-STX,19,0,6,29.052631578947373,21.684210526315788,7.63157894736842,0,25000,0,2
8864-PBWBSD-69M,56,0,3,47.03571428571429,0.0,11.321428571428573,0,31000,0,2
8405-GXTJBV-W7N,61,1,3,0.0,41.180327868852466,17.131147540983605,1,22000,0,0
4680-BEYUYC-LTI,58,0,7,38.53448275862068,0.0,19.77586206896552,0,97000,0,1
6700-XXBTLR-PPV,7,0,2,29.857142857142854,23.57142857142857,4.857142857142857,0,35000,0,1
0804-IGMRBV-4TS,15,0,2,35.266666666666666,19.933333333333334,3.066666666666667,0,21000,0,2
9728-PCVERU-QUL,31,1,1,0.0,51.774193548387096,6.451612903225807,0,65000,0,1
1913-ZMUQDP-1UP,60,0,7,42.21666666666667,0.0,15.966666666666667,0,148000,0,1
6961-EUBTGU-KQY,72,1,3,0.0,0.0,58.111111111111114,0,53000,0,0
2948-XNJSMA-1VR,2,0,3,33.0,20.0,5.0,0,27000,0,1
0338-BKEZYW-DWC,54,1,3,0.0,31.537037037037038,26.444444444444446,0,146000,0,1
5581-COVBAE-ZNK,57,0,5,35.96491228070175,0.0,21.929824561403514,0,49000,0,1
9800-TSVDJH-FJX,36,1,2,0.0,35.083333333333336,22.805555555555557,0,250000,0,1
5875-LSAGSD-2V5,56,1,1,0.0,46.85714285714285,10.928571428571427,0,72000,0,1
0022-UFDRNE-TAW,15,0,3,31.0,19.866666666666667,6.8,0,42000,0,1
2028-YOCSIE-4NA,13,0,2,35.384615384615394,17.76923076923077,4.461538461538462,0,55000,0,1
6981-NTUZOL-ALR,60,0,7,41.91666666666666,0.0,15.683333333333335,0,36000,0,0
8896-WHEJJN-O7O,39,0,4,32.69230769230769,17.41025641025641,7.461538461538463,0,111000,0,1
2871-SNYBHM-CFV,15,0,4,31.4,21.73333333333333,4.266666666666667,0,70000,0,1
6266-JGJIFD-CV3,5,0,7,25.6,27.2,4.6,0,33000,0,1
4077-CTDBEE-52Z,17,0,5,37.117647058823536,15.941176470588234,4.235294117647058,0,75000,0,1
9539-DKJEEL-TPE,38,0,6,39.473684210526315,0.0,17.815789473684212,0,36000,0,1
2177-DBXQEF-6ZN,73,1,6,0.0,0.0,57.24657534246575,1,92000,0,1
3636-EWAYDE-7LS,72,0,7,33.458333333333336,0.0,23.76388888888889,0,35000,0,0
5342-JMJMEK-CXQ,70,0,6,29.685714285714287,0.0,27.514285714285716,0,14000,0,3
1802-JIGHIT-40I,70,1,4,0.0,28.257142857142853,28.942857142857147,1,15000,0,3
2566-BDYEOQ-YR2,13,1,4,0.0,43.30769230769231,13.846153846153848,0,45000,0,1
4467-HQTBGE-T9R,23,0,6,29.17391304347826,23.65217391304348,4.217391304347826,0,137000,0,1
1843-WNUOKN-EUL,6,0,6,36.0,15.666666666666664,5.333333333333333,0,17000,0,2
6762-UARYPL-51S,5,0,4,35.0,18.6,3.4,0,29000,0,1
2728-IVRGQO-IPZ,64,0,7,35.0,0.0,21.984375,0,65000,0,1
0792-DWUTRT-0HK,64,0,6,35.75,0.0,21.234375,0,29000,0,0
5547-KHAYAE-2AW,73,1,8,0.0,0.0,56.91780821917809,0,16000,0,3
7291-GKVRNH-DFX,39,1,3,0.0,34.53846153846154,22.33333333333333,0,43000,0,1
0139-XRFSOB-402,10,0,7,24.5,23.5,8.8,0,51000,0,1
2527-KPBDLX-OHS,70,1,4,0.0,33.65714285714286,23.114285714285717,1,388000,0,1
4342-GOCXRF-KNA,43,1,1,0.0,49.32558139534883,7.372093023255813,0,57000,0,1
3115-GFMPEZ-6GZ,62,0,8,28.467741935483872,0.0,28.161290322580644,1,81000,0,1
0644-DTJAYD-9JK,8,0,1,30.125,24.5,2.0,0,38000,0,1
7605-ONWIDT-OU0,21,0,5,34.142857142857146,17.238095238095234,5.238095238095238,0,21000,0,2
5134-OOKFBJ-C7O,51,1,3,0.0,38.921568627450974,17.666666666666668,0,153000,0,1
7488-XUYVKZ-JPS,20,0,5,26.85,23.15,6.55,0,21000,0,2
1241-AFAQMV-XB1,13,0,1,27.0,22.615384615384613,6.9230769230769225,0,54000,0,1
0076-YGZXNR-QMC,7,0,2,32.57142857142857,19.857142857142858,4.0,0,22000,0,2
9587-ZIYQIE-ACX,70,0,8,28.57142857142857,0.0,27.82857142857143,0,47000,0,0
3440-KUBHBQ-96N,31,0,5,23.064516129032263,21.483870967741932,11.838709677419354,0,33000,0,1
8897-LGRDDL-815,59,0,8,35.15254237288136,0.0,21.15254237288136,1,9000,0,3
2476-OPMBAR-76N,15,0,8,33.4,16.066666666666666,6.8,0,33000,0,1
8961-KWFBTZ-VWA,53,1,2,0.0,30.77358490566038,25.490566037735853,0,56000,0,1
8411-UWVCAW-3GO,72,1,9,0.0,0.0,56.26388888888889,1,76000,0,1
3728-ELNOUE-F95,4,0,3,35.5,18.0,2.75,0,34000,0,1
5004-SWJVRC-G3T,60,0,7,34.416666666666664,0.0,21.816666666666666,0,60000,0,1
1686-UGWMGA-S7X,22,0,6,30.04545454545455,22.227272727272727,3.9090909090909087,0,105000,0,1
5684-IVZPXA-X75,6,0,2,32.666666666666664,21.166666666666668,2.333333333333333,0,142000,0,1
6730-IXOWRR-TS8,27,0,6,32.0,17.14814814814815,7.0,0,34000,0,1
5095-ZVZRMJ-RW7,7,0,4,30.285714285714285,20.285714285714285,5.571428571428571,0,25000,0,2
5463-AWTLNK-F25,32,1,3,0.0,49.59375,6.46875,0,185000,0,1
3257-WEGDDM-4L1,6,0,1,32.666666666666664,21.0,2.333333333333333,0,82000,0,1
5497-GGHDKQ-WYP,25,1,2,0.0,46.56,9.44,0,47000,0,1
9054-XWRNMX-8D4,49,0,3,41.81632653061224,0.0,14.122448979591837,0,23000,0,2
2818-TTESFC-FE0,23,1,3,0.0,43.65217391304348,12.26086956521739,1,17000,0,2
2759-ISJTJL-ZCJ,9,0,1,30.222222222222218,23.222222222222218,2.4444444444444446,0,67000,0,1
5392-FMQURA-29L,15,0,5,25.13333333333333,22.2,8.466666666666667,0,18000,0,2
8350-CWQQCH-O07,15,0,7,30.86666666666667,18.4,6.533333333333332,0,36000,0,1
9274-AJOKVY-J1B,13,0,7,27.615384615384613,18.69230769230769,9.461538461538463,0,47000,0,1
4095-WOBDOP-1NV,10,0,1,26.6,24.7,4.4,0,20000,0,2
8038-AWHKFE-7E5,69,1,7,0.0,0.0,55.65217391304348,1,106000,0,1
3784-JTJIKX-D8Y,5,0,2,28.6,19.4,7.6,0,103000,0,1
9469-FWPWKV-HJY,70,0,7,33.01428571428571,0.0,22.514285714285716,0,123000,0,1
8124-GTCOFL-APB,73,1,9,0.0,0.0,55.49315068493151,0,46000,0,0
5442-PBQUSK-87D,63,0,4,35.31746031746032,0.0,20.17460317460317,0,66000,0,1
5635-KWELCP-JW9,54,1,6,0.0,28.796296296296298,26.68518518518519,0,24000,0,0
6438-PYHIPB-1TD,40,0,3,41.7,0.0,13.725,0,24000,0,2
4485-KZAREG-YJQ,67,0,8,30.83582089552239,0.0,24.462686567164177,0,144000,0,1
4773-NVRONP-WTV,53,1,1,0.0,45.73584905660378,9.547169811320755,0,47000,0,1
9955-CVMUZH-O6X,72,1,5,0.0,31.527777777777782,23.75,1,41000,0,0
6592-EUPEXN-QJ7,67,1,3,0.0,36.46268656716418,18.80597014925373,1,21000,0,0
0692-OLRDWC-XGB,55,0,7,38.309090909090905,0.0,16.90909090909091,0,34000,0,0
6840-SVGNVT-HP8,73,1,4,0.0,0.0,55.205479452054796,0,106000,0,1
5641-RWPHPT-ZJX,5,0,1,25.0,25.2,5.0,0,16000,0,2
5262-ZYGPCR-DEO,68,0,5,41.308823529411775,0.0,13.779411764705882,0,85000,0,1
8556-OAMUPP-4YG,58,1,3,0.0,35.327586206896555,19.724137931034484,0,72000,0,1
9141-FSAGHC-5LV,61,0,7,26.27868852459016,0.0,28.754098360655735,0,18000,0,0
3361-HGNAUM-YPZ,62,0,4,31.435483870967737,0.0,23.548387096774192,0,31000,0,0
0600-ZBFAAY-MN8,73,1,10,0.0,0.0,54.94520547945206,1,9000,0,3
5599-DUCEPK-HXP,73,1,9,0.0,0.0,54.89041095890411,1,108000,0,1
3578-HUYDRN-L6T,62,1,4,0.0,43.87096774193547,11.016129032258064,1,236000,0,1
0618-CZVRYU-54O,64,0,8,29.375,0.0,25.390625,1,55000,0,1
9647-ZVHKCG-MXR,4,0,6,27.0,23.5,4.25,0,34000,0,1
5453-WEWTVZ-OZ6,52,1,3,0.0,47.653846153846146,7.0769230769230775,0,31000,0,2
0109-POJOQC-B1R,6,0,1,31.5,17.0,6.166666666666668,0,39000,0,1
0124-VNHDHV-64B,58,1,3,0.0,46.5,8.155172413793103,0,31000,0,0
5408-VNAADZ-C59,22,0,4,28.59090909090909,19.09090909090909,6.954545454545454,0,31000,0,1
1917-UNVOZH-K3E,65,0,3,45.50769230769231,0.0,9.015384615384617,0,16000,0,0
4815-KKWOCU-DC9,73,1,9,0.0,0.0,54.50684931506849,1,107000,0,1
0908-ERJHRU-CFL,28,1,2,0.0,49.5,5.0,0,55000,0,1
3405-RDIPBB-DDS,59,0,5,41.64406779661017,0.0,12.847457627118645,0,73000,0,1
2646-PARGYE-3C0,46,0,6,37.76086956521739,0.0,16.717391304347824,0,115000,0,1
5516-UBUEHQ-O7B,66,0,8,26.196969696969692,0.0,28.24242424242424,1,77000,0,1
3432-TSCYSJ-VAA,5,0,5,28.8,21.4,4.2,0,17000,0,2
5845-VWOATR-A2K,39,1,1,0.0,41.230769230769226,12.948717948717947,0,84000,0,1
2688-LKNTHG-FFU,72,1,5,0.0,0.0,54.111111111111114,0,93000,0,1
9919-XFCSCR-I4R,55,1,2,0.0,37.21818181818182,16.87272727272727,0,40000,0,1
8909-ZPTWKD-PQL,30,1,2,0.0,49.3,4.766666666666667,0,182000,0,1
3065-QLYUQA-N40,71,0,7,33.647887323943664,0.0,20.3943661971831,0,101000,0,1
4622-EVSSLJ-PV5,73,1,7,0.0,0.0,54.01369863013698,1,25000,0,0
3948-QYMTYJ-AWC,4,0,1,27.5,21.25,5.25,0,35000,0,1
3443-KKJGID-BHV,5,0,1,30.2,19.6,4.2,0,49000,0,1
7187-UMAGTR-ZXO,54,1,2,0.0,43.66666666666666,10.333333333333334,1,104000,0,1
9567-VLTAUK-6AK,52,0,5,39.096153846153854,0.0,14.903846153846152,0,33000,0,0
2636-MRPJKV-P08,8,0,3,26.25,23.25,4.5,1,66000,0,1
0638-VOSAQV-G80,73,1,7,0.0,0.0,53.95890410958904,1,131000,0,1
7309-OBFGCQ-B8M,73,1,9,0.0,0.0,53.91780821917809,1,68000,0,1
1065-ROYFCB-X3F,38,1,2,0.0,47.5,6.342105263157895,0,49000,0,1
8304-OFKZNL-X7O,50,0,3,47.06,0.0,6.78,0,52000,0,1
5602-YCSALJ-QJZ,21,0,7,33.0,0.0,20.80952380952381,0,16000,0,2
2098-YCSUFO-803,43,0,5,36.27906976744186,0.0,17.511627906976745,0,49000,0,1
8214-NVCQAC-3HH,72,1,4,0.0,34.75,19.027777777777782,1,47000,0,0
3115-MKOQGP-9MK,66,0,6,36.18181818181818,0.0,17.46969696969697,0,126000,0,1
0382-PFNONT-ZC6,71,0,6,36.84507042253521,0.0,16.802816901408452,0,37000,0,0
