CustomerID,Churn
3096966,0
3096990,0
3097002,0
3097014,1
3097022,0
3097046,0
3097078,0
3097086,0
3097090,0
3097118,0
3097122,0
3097130,0
3097134,0
3097138,0
3097154,0
3097166,0
3097186,1
3097194,0
3097198,0
3097202,0
3097206,1
3097278,1
3097290,1
3097306,0
3097310,0
3097318,0
3097334,1
3097382,0
3097390,1
3097398,0
3097402,0
3097422,1
3097510,1
3097514,0
3097522,1
3097538,1
3097554,1
3097574,0
3097586,0
3097594,0
3097602,1
3097606,0
3097634,0
3097646,0
3097650,1
3097678,0
3097710,0
3097714,0
3097726,0
3097734,1
3097738,0
3097746,0
3097758,0
3097766,0
3097770,1
3097782,0
3097802,0
3097814,1
3097842,0
3097874,0
3097886,1
3097946,0
3097950,0
3097954,0
3097978,0
3098002,0
3098010,0
3098062,0
3098090,0
3098154,1
3098162,0
3098190,0
3098226,0
3098250,1
3098278,1
3098306,0
3098346,1
3098354,0
3098366,0
3098374,0
3098422,1
3098490,0
3098494,0
3098518,0
3098522,1
3098526,0
3098534,0
3098542,0
3098554,0
3098566,0
3098602,0
3098614,0
3098670,1
3098694,0
3098718,1
3098770,0
3098778,0
3098830,0
3098834,0
3098838,1
3098846,1
3098854,0
3098858,0
3098870,0
3098886,0
3098890,1
3098978,0
3098994,0
3098998,1
3099014,0
3099102,0
3099126,0
3099142,0
3099146,0
3099170,0
3099194,0
3099198,0
3099202,0
3099206,0
3099234,1
3099274,0
3099310,0
3099338,0
3099354,0
3099422,0
3099426,0
3099458,1
3099478,1
3099486,0
3099506,1
3099522,0
3099530,1
3099554,0
3099610,0
3099618,1
3099646,0
3099654,1
3099714,0
3099718,0
3099734,0
3099754,1
3099762,0
3099770,1
3099790,1
3099838,0
3099846,1
3099850,0
3099890,0
3099902,0
3099906,0
3099910,1
3099918,0
3099946,0
3100014,0
3100018,1
3100034,1
3100046,1
3100050,0
3100058,0
3100070,0
3100086,0
3100090,0
3100134,1
3100138,0
3100174,0
3100178,0
3100182,0
3100194,0
3100202,0
3100290,0
3100298,1
3100326,0
3100330,1
3100334,0
3100338,0
3100342,0
3100386,0
3100394,0
3100422,0
3100426,0
3100430,0
3100490,1
3100510,0
3100526,1
3100534,0
3100558,0
3100566,0
3100570,1
3100582,0
3100598,0
3100602,0
3100610,0
3100614,0
3100618,1
3100650,0
3100682,0
3100694,1
3100702,0
3100722,1
3100730,1
3100750,0
3100754,1
3100794,1
3100834,0
3100838,1
3100886,0
3100894,1
3100926,0
3100942,0
3100950,0
3100990,1
3101046,0
3101054,0
3101086,0
3101122,0
3101138,0
3101142,0
3101146,1
3101154,0
3101182,0
3101194,0
3101202,0
3101226,1
3101234,0
3101242,1
3101274,0
3101294,0
3101314,0
3101330,0
3101334,0
3101338,1
3101350,0
3101354,0
3101398,0
3101426,0
3101442,1
3101458,0
3101466,0
3101474,0
3101530,0
3101534,0
3101542,1
3101590,0
3101610,0
3101626,0
3101634,1
3101646,0
3101674,1
3101726,1
3101730,0
3101750,0
3101774,0
3101810,1
3101830,0
3101834,1
3101854,0
3101910,0
3101926,0
3101982,0
3102014,0
3102066,0
3102082,0
3102086,0
3102090,1
3102102,0
3102118,0
3102150,0
3102226,0
3102254,0
3102258,1
3102270,0
3102338,0
3102346,1
3102350,0
3102410,0
3102422,0
3102474,0
3102494,0
3102518,1
3102550,1
3102570,0
3102578,0
3102586,0
3102590,1
3102622,0
3102626,0
3102634,0
3102674,0
3102694,1
3102698,0
3102722,0
3102730,0
3102746,0
3102750,0
3102770,0
3102778,0
3102802,0
3102806,0
3102834,1
3102846,0
3102866,0
3102898,1
3102906,1
3102946,0
3103018,0
3103022,0
3103034,0
3103050,0
3103102,0
3103106,0
3103142,1
3103238,0
3103254,1
3103258,1
3103314,1
3103318,0
3103362,0
3103386,1
3103406,0
3103434,0
3103438,1
3103462,0
3103478,0
3103514,1
3103526,1
3103530,1
3103550,1
3103554,0
3103582,0
3103590,0
3103630,0
3103642,0
3103686,1
3103690,0
3103710,1
3103790,1
3103814,1
3103850,0
3103870,0
3103886,1
3103894,0
3103918,0
3103938,0
3103970,1
3103974,0
3103986,0
3104014,1
3104018,0
3104062,0
3104070,0
3104078,0
3104082,0
3104106,0
3104118,0
3104134,0
3104146,1
3104162,0
3104190,0
3104198,1
3104226,0
3104238,0
3104246,0
3104270,1
3104286,1
3104298,0
3104302,0
3104318,0
3104322,0
3104354,0
3104358,0
3104370,0
3104394,0
3104410,1
3104426,1
3104438,0
3104462,1
3104518,0
3104530,1
3104534,0
3104542,0
3104562,0
3104618,0
3104646,1
3104678,0
3104706,0
3104722,1
3104730,0
3104734,0
3104762,0
3104770,1
3104802,0
3104838,0
3104842,0
3104874,0
3104882,1
3104890,1
3104906,0
3104962,0
3104970,0
3104998,0
3105002,0
3105026,0
3105030,1
3105042,0
3105054,0
3105090,0
3105146,0
3105162,1
3105174,1
3105198,1
3105206,0
3105218,0
3105254,0
3105270,0
3105310,0
3105314,0
3105334,0
3105338,0
3105386,0
3105414,1
3105430,1
3105566,0
3105578,1
3105590,1
3105658,0
3105662,1
3105674,1
3105682,0
3105710,0
3105726,1
3105730,0
3105770,0
3105786,1
3105798,0
3105818,0
3105842,1
3105858,1
3105862,1
3105898,0
3105902,0
3105914,0
3105918,1
3105934,0
3105958,0
3105974,0
3105986,0
3106022,0
3106090,0
3106122,1
3106126,0
3106174,0
3106186,1
3106246,0
3106262,0
3106302,0
3106350,1
3106394,0
3106398,0
3106410,1
3106450,0
3106462,1
3106474,0
3106546,0
3106558,0
3106598,1
3106610,0
3106634,0
3106638,0
3106646,0
3106706,1
3106714,0
3106730,0
3106734,1
3106762,0
3106782,0
3106794,0
3106798,0
3106810,1
3106814,0
3106818,0
3106842,0
3106854,0
3106874,0
3106878,0
3106906,0
3106918,0
3106926,0
3106934,0
3106946,0
3106954,0
3106962,0
3107026,0
3107038,0
3107042,0
3107094,0
3107110,0
3107118,0
3107142,0
3107154,1
3107166,0
3107186,0
3107202,1
3107214,0
3107222,0
3107230,1
3107258,0
3107278,0
3107302,0
3107350,1
3107370,0
3107382,1
3107446,0
3107494,1
3107498,0
3107514,0
3107526,1
3107530,0
3107546,1
3107566,0
3107578,1
3107586,0
3107606,1
3107610,0
3107630,0
3107690,0
3107694,1
3107738,1
3107766,0
3107782,0
3107786,1
3107790,0
3107802,0
3107810,0
3107842,1
3107854,0
3107858,1
3107890,0
3107946,1
3107950,1
3107966,1
3107974,0
3107982,1
3107998,0
3108018,0
3108038,0
3108054,1
3108078,1
3108106,1
3108158,0
3108190,0
3108210,0
3108238,0
3108262,0
3108326,1
3108382,0
3108386,0
3108398,0
3108450,1
3108482,0
3108494,0
3108498,0
3108518,0
3108526,1
3108566,0
3108582,1
3108610,1
3108614,0
3108634,0
3108642,0
3108646,1
3108686,0
3108698,0
3108714,0
3108722,0
3108754,0
3108774,0
3108810,0
3108814,0
3108838,1
3108858,1
3108862,1
3108906,0
3108930,0
3108934,0
3108938,1
3108946,0
3108950,0
3108994,0
3109002,0
3109034,1
3109054,0
3109062,0
3109090,1
3109106,0
3109238,0
3109242,0
3109262,0
3109298,0
3109306,0
3109314,0
3109326,0
3109338,0
3109374,0
3109390,1
3109398,0
3109410,0
3109418,0
3109434,1
3109462,0
3109514,0
3109546,1
3109554,0
3109558,0
3109566,0
3109574,0
3109602,0
3109658,0
3109666,0
3109670,0
3109682,0
3109690,0
3109726,0
3109738,1
3109746,0
3109786,1
3109802,1
3109826,1
3109830,0
3109854,0
3109858,0
3109870,0
3109878,0
3109890,1
3109914,1
3109922,0
3109934,0
3109986,0
3110010,1
3110050,1
3110062,0
3110106,1
3110134,1
3110146,0
3110154,1
3110166,0
3110174,0
3110210,0
3110218,0
3110238,0
3110254,0
3110266,0
3110270,0
3110314,0
3110318,0
3110338,0
3110354,1
3110394,0
3110446,0
3110474,0
3110482,1
3110486,0
3110510,0
3110534,1
3110554,1
3110558,1
3110566,0
3110594,1
3110598,0
3110614,0
3110622,0
3110634,0
3110646,1
3110650,0
3110678,1
3110694,0
3110706,0
3110726,0
3110754,1
3110774,1
3110790,0
3110806,0
3110834,0
3110854,0
3110858,0
3110882,1
3110898,0
3110902,1
3110978,1
3110998,1
3111018,0
3111026,1
3111038,0
3111062,0
3111074,0
3111182,0
3111214,0
3111254,0
3111294,1
3111310,0
3111322,1
3111358,0
3111462,1
3111474,0
3111478,0
3111486,1
3111490,0
3111502,1
3111534,0
3111546,1
3111550,0
3111566,0
3111574,0
3111578,0
3111590,0
3111626,1
3111630,0
3111638,1
3111662,1
3111690,0
3111706,1
3111710,0
3111734,0
3111762,0
3111766,1
3111798,0
3111814,0
3111822,0
3111922,1
3111950,0
3112022,1
3112042,1
3112066,0
3112114,1
3112134,0
3112150,1
3112162,0
3112190,0
3112194,0
3112214,1
3112222,1
3112270,0
3112286,1
3112290,0
3112294,0
3112306,1
3112374,0
3112402,0
3112434,0
3112442,0
3112482,0
3112514,0
3112594,1
3112598,0
3112618,1
3112638,0
3112658,0
3112662,0
3112682,0
3112730,0
3112802,1
3112810,0
3112818,1
3112842,1
3112858,0
3112894,0
3112918,1
3112954,0
3112986,0
3112998,0
3113010,0
3113030,0
3113038,0
3113042,0
3113050,1
3113054,1
3113058,1
3113062,0
3113070,0
3113074,1
3113078,1
3113102,0
3113110,1
3113114,1
3113134,0
3113162,0
3113166,1
3113234,0
3113242,0
3113258,0
3113274,1
3113302,0
3113358,1
3113362,1
3113370,0
3113410,1
3113418,1
3113426,1
3113430,0
3113454,0
3113494,1
3113498,1
3113530,1
3113538,1
3113550,0
3113558,0
3113582,0
3113586,0
3113630,0
3113638,0
3113650,0
3113690,0
3113706,0
3113710,0
3113730,0
3113750,1
3113778,0
3113794,0
3113802,0
3113822,0
3113834,1
3113838,1
3113842,0
3113854,1
3113870,0
3113874,0
3113886,1
3113894,0
3113938,0
3113970,0
3113974,0
3114006,0
3114014,0
3114078,0
3114090,1
3114110,0
3114118,0
3114162,0
3114202,0
3114210,0
3114238,0
3114242,1
3114250,0
3114290,1
3114306,0
3114346,0
3114374,0
3114386,0
3114394,0
3114430,1
3114438,0
3114474,0
3114490,0
3114498,1
3114538,0
3114554,0
3114558,1
3114578,0
3114594,0
3114602,1
3114606,1
3114618,0
3114638,0
3114654,1
3114658,1
3114666,0
3114742,0
3114750,1
3114782,0
3114826,0
3114858,0
3114882,1
3114894,1
3114938,1
3114950,0
3114994,0
3114998,1
3115030,0
3115046,0
3115058,0
3115086,0
3115106,0
3115110,1
3115114,0
3115142,0
3115146,0
3115150,0
3115190,0
3115226,1
3115238,0
3115254,1
3115274,1
3115282,0
3115346,1
3115394,1
3115434,1
3115438,0
3115482,0
3115510,0
3115514,0
3115534,0
3115546,1
3115550,0
3115558,1
3115610,1
3115630,0
3115646,0
3115658,0
3115662,1
3115666,0
3115678,1
3115690,1
3115710,1
3115734,0
3115750,0
3115754,0
3115770,0
3115774,1
3115790,1
3115798,1
3115834,1
3115906,0
3115934,0
3115942,0
3115950,0
3115954,0
3115974,0
3115982,0
3116026,0
3116066,1
3116094,0
3116134,0
3116166,0
3116250,0
3116254,1
3116262,0
3116282,0
3116310,0
3116342,1
3116346,0
3116358,1
3116374,0
3116430,0
3116438,0
3116462,0
3116474,1
3116478,0
3116482,1
3116490,0
3116498,1
3116514,0
3116570,0
3116582,0
3116610,1
3116634,1
3116642,1
3116710,0
3116726,0
3116758,0
3116770,0
3116782,0
3116786,0
3116814,0
3116826,0
3116862,1
3116878,0
3116882,0
3116886,1
3116902,0
3116918,0
3116958,0
3116990,0
3117014,1
3117054,0
3117074,1
3117094,0
3117106,0
3117110,1
3117130,1
3117150,1
3117154,1
3117174,1
3117190,1
3117242,1
3117270,0
3117282,0
3117290,1
3117370,0
3117374,1
3117386,0
3117462,1
3117486,0
3117494,0
3117502,1
3117542,0
3117566,0
3117570,0
3117574,1
3117594,0
3117618,0
3117626,0
3117670,1
3117674,0
3117698,0
3117702,1
3117722,0
3117754,1
3117758,0
3117762,0
3117778,0
3117782,0
3117814,1
3117878,0
3117894,1
3117898,0
3117946,0
3117966,0
3117990,0
3118030,1
3118062,1
3118098,1
3118106,0
3118138,1
3118186,0
3118206,0
3118222,1
3118234,0
3118270,0
3118294,0
3118314,0
3118318,0
3118322,0
3118330,1
3118342,1
3118378,1
3118386,1
3118398,1
3118414,1
3118422,0
3118462,0
3118538,0
3118558,0
3118590,0
3118594,0
3118682,0
3118714,1
3118770,0
3118774,0
3118790,0
3118802,0
3118854,1
3118858,1
3118898,0
3118902,0
3118934,0
3118942,0
3118946,0
3118974,1
3118978,1
3118982,0
3118994,1
3119022,1
3119034,0
3119038,1
3119054,0
3119058,0
3119066,0
3119094,0
3119098,0
3119174,0
3119178,0
3119182,0
3119186,0
3119202,0
3119210,1
3119218,0
3119246,0
3119266,1
3119278,0
3119282,0
3119298,0
3119306,0
3119310,1
3119334,1
3119342,0
3119346,0
3119358,0
3119374,0
3119394,0
3119406,0
3119422,0
3119426,0
3119486,0
3119498,0
3119538,0
3119562,1
3119578,0
3119590,0
3119602,0
3119622,0
3119630,0
3119634,1
3119694,0
3119710,0
3119726,0
3119738,0
3119770,1
3119794,0
3119818,0
3119874,0
3119930,0
3119942,1
3119946,0
3119966,0
3119974,1
3119998,0
3120002,1
3120014,1
3120026,1
3120034,1
3120054,0
3120086,1
3120130,1
3120150,0
3120170,0
3120186,0
3120198,0
3120206,0
3120210,0
3120246,1
3120294,1
3120342,0
3120346,0
3120378,1
3120382,0
3120398,0
3120430,0
3120450,0
3120458,0
3120494,0
3120530,1
3120550,0
3120586,1
3120618,0
3120674,0
3120694,0
3120786,0
3120810,0
3120818,0
3120822,0
3120826,0
3120854,0
3120862,0
3120866,0
3120882,0
3120890,1
3120922,0
3120942,0
3120966,0
3120974,0
3120986,1
3121006,0
3121030,0
3121034,0
3121046,0
3121078,1
3121094,1
3121106,0
3121114,0
3121178,0
3121190,1
3121226,0
3121242,0
3121250,1
3121270,0
3121278,0
3121282,1
3121310,0
3121322,0
3121330,0
3121334,0
3121354,0
3121358,1
3121378,0
3121382,1
3121386,0
3121434,1
3121438,0
3121466,0
3121470,0
3121474,1
3121482,0
3121490,0
3121498,1
3121514,0
3121522,0
3121526,0
3121538,0
3121542,0
3121594,0
3121614,1
3121630,0
3121642,1
3121658,0
3121662,0
3121682,1
3121694,1
3121698,1
3121714,0
3121722,0
3121734,1
3121738,0
3121746,0
3121754,1
3121770,0
3121814,0
3121846,1
3121854,0
3121862,0
3121874,1
3121894,0
3121922,1
3121946,1
3121950,1
3121966,1
3121986,0
3122010,0
3122018,1
3122050,0
3122062,1
3122074,1
3122082,0
3122090,0
3122098,0
3122102,0
3122118,0
3122122,1
3122142,1
3122166,0
3122182,1
3122190,0
3122210,0
3122262,0
3122270,1
3122294,0
3122298,0
3122302,1
3122362,0
3122382,0
3122434,0
3122442,1
3122462,0
3122514,1
3122530,0
3122538,0
3122570,0
3122630,0
3122654,0
3122686,0
3122786,0
3122814,0
3122826,1
3122834,0
3122838,0
3122870,0
3122882,0
3122906,0
3122966,0
3122978,0
3122986,0
3123038,0
3123046,0
3123050,0
3123094,0
3123098,1
3123106,0
3123114,1
3123142,1
3123158,1
3123162,0
3123198,0
3123206,0
3123238,1
3123258,0
3123282,1
3123286,0
3123298,0
3123354,1
3123390,1
3123414,0
3123450,0
3123462,0
3123466,1
3123474,1
3123490,0
3123494,1
3123506,0
3123526,0
3123534,1
3123542,0
3123546,0
3123558,0
3123566,0
3123658,0
3123670,0
3123674,1
3123682,0
3123686,0
3123706,1
3123742,1
3123782,0
3123814,1
3123854,0
3123858,0
3123866,0
3123886,1
3123890,1
3123898,0
3123942,0
3123946,0
3123970,0
3124014,0
3124042,0
3124058,0
3124062,0
3124074,1
3124114,1
3124130,1
3124158,0
3124166,0
3124206,1
3124222,0
3124230,0
3124242,0
3124250,0
3124270,1
3124274,0
3124290,0
3124306,1
3124322,1
3124358,1
3124366,0
3124382,0
3124422,0
3124430,0
3124442,0
3124450,0
3124458,0
3124462,0
3124490,0
3124546,0
3124558,1
3124566,0
3124570,1
3124578,0
3124586,0
3124614,1
3124622,0
3124626,0
3124642,0
3124646,1
3124654,0
3124670,1
3124718,0
3124726,0
3124738,1
3124746,1
3124758,0
3124774,0
3124794,0
3124798,1
3124802,1
3124810,0
3124822,0
3124842,0
3124854,1
3124858,0
3124866,0
3124870,0
3124890,0
3124894,0
3124906,0
3124910,1
3124934,0
3124946,0
3124954,0
3124966,0
3124982,1
3125018,1
3125022,0
3125038,0
3125046,0
3125050,1
3125054,0
3125074,0
3125094,0
3125106,0
3125126,0
3125190,0
3125202,0
3125218,1
3125238,0
3125258,0
3125286,0
3125302,1
3125306,0
3125330,0
3125334,0
3125370,0
3125378,0
3125398,1
3125402,1
3125410,1
3125422,0
3125442,0
3125446,0
3125474,0
3125482,0
3125490,1
3125526,0
3125554,0
3125594,0
3125658,0
3125662,0
3125666,0
3125686,1
3125714,0
3125718,0
3125742,0
3125766,1
3125842,0
3125850,1
3125890,0
3125922,0
3125938,0
3125970,1
3126030,0
3126034,0
3126094,0
3126098,0
3126106,0
3126122,1
3126130,0
3126150,1
3126174,0
3126202,0
3126258,0
3126282,0
3126318,1
3126346,1
3126354,0
3126358,0
3126366,0
3126426,0
3126430,0
3126450,0
3126482,0
3126494,0
3126526,0
3126538,1
3126550,0
3126590,0
3126606,0
3126614,0
3126626,0
3126638,0
3126654,0
3126674,0
3126678,0
3126682,1
3126706,0
3126710,1
3126730,1
3126786,0
3126794,1
3126850,0
3126866,0
3126882,0
3126894,0
3126902,0
3126914,0
3126946,0
3126954,0
3126974,0
3126986,1
3127026,0
3127066,0
3127074,0
3127086,0
3127114,1
3127162,1
3127166,0
3127170,0
3127202,0
3127206,0
3127218,1
3127226,0
3127238,0
3127242,1
3127270,0
3127302,0
3127318,0
3127366,0
3127390,1
3127414,1
3127458,1
3127490,0
3127502,0
3127514,0
3127518,0
3127522,0
3127538,0
3127546,1
3127562,0
3127574,0
3127582,1
3127586,0
3127642,0
3127682,0
3127690,0
3127698,0
3127742,0
3127754,1
3127766,1
3127770,0
3127810,1
3127862,1
3127898,0
3127918,0
3127922,0
3128022,1
3128026,0
3128034,0
3128050,0
3128082,0
3128130,0
3128138,0
3128150,0
3128182,0
3128234,0
3128250,0
3128258,0
3128266,1
3128274,1
3128278,0
3128286,0
3128298,0
3128306,0
3128342,0
3128346,0
3128414,0
3128418,1
3128422,0
3128426,1
3128430,1
3128434,0
3128438,0
3128454,0
3128462,0
3128466,1
3128486,0
3128518,1
3128550,1
3128562,0
3128594,1
3128646,0
3128662,0
3128670,0
3128706,0
3128746,0
3128766,0
3128770,0
3128782,0
3128794,0
3128810,0
3128818,1
3128838,0
3128902,1
3128914,1
3128918,0
3128966,1
3128974,0
3128978,0
3128990,0
3129002,1
3129050,0
3129062,0
3129074,1
3129094,1
3129134,0
3129154,0
3129182,1
3129218,0
3129306,0
3129318,0
3129362,1
3129390,0
3129398,0
3129406,1
3129446,0
3129450,0
3129490,0
3129494,0
3129514,0
3129530,1
3129546,0
3129566,0
3129578,1
3129638,1
3129658,0
3129686,1
3129706,1
3129718,0
3129750,0
3129782,0
3129790,0
3129794,1
3129810,1
3129822,0
3129834,1
3129846,0
3129870,0
3129890,0
3129894,0
3129914,0
3129918,0
3129930,0
3129950,0
3129954,1
3129962,0
3129966,1
3129990,1
3130006,1
3130038,1
3130070,1
3130106,0
3130118,1
3130122,0
3130154,1
3130158,0
3130162,0
3130182,1
3130214,1
3130222,0
3130246,0
3130250,1
3130270,0
3130278,0
3130314,0
3130330,0
3130338,0
3130366,1
3130382,1
3130450,0
3130474,0
3130498,0
3130522,0
3130526,0
3130570,0
3130586,1
3130594,0
3130598,1
3130614,0
3130650,0
3130662,0
3130686,1
3130702,0
3130738,0
3130802,1
3130814,0
3130826,1
3130838,0
3130842,0
3130854,0
3130862,0
3130866,1
3130882,0
3130890,0
3130894,0
3130914,0
3130934,1
3130974,1
3130998,0
3131014,1
3131086,1
3131138,0
3131146,0
3131190,0
3131198,0
3131214,0
3131218,0
3131226,1
3131230,0
3131326,1
3131350,0
3131366,0
3131390,0
3131406,0
3131414,0
3131426,0
3131442,0
3131458,1
3131470,0
3131530,0
3131538,0
3131582,1
3131594,0
3131610,1
3131622,0
3131630,0
3131642,0
3131654,0
3131682,0
3131686,1
3131694,0
3131714,1
3131722,1
3131746,0
3131758,0
3131774,0
3131778,1
3131794,0
3131806,0
3131862,0
3131898,1
3131910,0
3131930,0
3131982,0
3131990,0
3132034,0
3132042,0
3132054,0
3132070,0
3132094,0
3132110,0
3132138,1
3132170,1
3132182,0
3132186,0
3132226,0
3132258,1
3132338,1
3132342,1
3132362,0
3132382,1
3132386,0
3132414,1
3132418,0
3132426,0
3132438,0
3132446,1
3132494,0
3132502,1
3132510,0
3132518,0
3132530,0
3132546,1
3132562,0
3132602,1
3132634,1
3132646,0
3132654,1
3132670,1
3132678,0
3132714,0
3132726,1
3132758,0
3132762,1
3132806,1
3132818,1
3132854,0
3132866,0
3132882,1
3132886,1
3132922,0
3132938,1
3132962,0
3133002,1
3133006,0
3133014,1
3133018,0
3133038,0
3133046,1
3133058,1
3133062,0
3133066,1
3133070,1
3133082,1
3133094,0
3133110,0
3133114,0
3133158,0
3133162,0
3133174,0
3133186,1
3133214,0
3133226,0
3133250,0
3133262,0
3133282,1
3133314,0
3133334,1
3133346,0
3133358,0
3133362,0
3133410,0
3133430,1
3133434,0
3133438,0
3133486,0
3133502,1
3133514,0
3133526,1
3133534,1
3133554,0
3133622,0
3133634,1
3133646,1
3133662,0
3133686,0
3133690,1
3133726,0
3133750,0
3133754,0
3133758,0
3133774,1
3133782,1
3133818,1
3133822,0
3133838,0
3133850,0
3133866,1
3133890,0
3133898,0
3133902,0
3133914,1
3133922,0
3133954,0
3133974,0
3133982,0
3133990,0
3134006,1
3134030,0
3134046,1
3134062,1
3134066,0
3134082,1
3134086,0
3134110,0
3134150,0
3134158,0
3134166,0
3134170,1
3134178,0
3134182,0
3134198,0
3134202,0
3134206,0
3134210,0
3134214,0
3134242,0
3134250,0
3134254,0
3134354,0
3134374,0
3134378,0
3134394,0
3134398,1
3134410,1
3134414,1
3134418,1
3134422,0
3134426,1
3134430,0
3134438,1
3134454,0
3134482,1
3134486,0
3134498,1
3134526,0
3134538,1
3134554,1
3134574,1
3134582,0
3134610,0
3134626,1
3134642,0
3134678,0
3134702,0
3134726,1
3134730,0
3134746,0
3134758,0
3134762,1
3134766,0
3134774,0
3134786,1
3134790,1
3134802,0
3134818,0
3134838,1
3134850,0
3134862,0
3134902,0
3134918,1
3134930,0
3134942,0
3134974,1
3134986,1
3134990,0
3135030,0
3135038,0
3135054,1
3135066,1
3135070,0
3135086,0
3135150,0
3135154,0
3135158,0
3135162,0
3135174,0
3135246,1
3135258,0
3135270,0
3135286,0
3135298,1
3135318,0
3135362,1
3135390,0
3135398,0
3135414,0
3135422,0
3135426,0
3135442,0
3135450,0
3135470,0
3135510,1
3135534,0
3135570,0
3135606,1
3135618,1
3135630,0
3135674,0
3135734,0
3135766,0
3135774,1
3135778,1
3135794,0
3135802,0
3135838,0
3135910,0
3135918,0
3135970,1
3135982,1
3135990,1
3135998,0
3136010,0
3136030,1
3136038,0
3136042,1
3136062,0
3136066,0
3136070,0
3136082,0
3136110,0
3136126,1
3136146,0
3136150,1
3136174,1
3136178,0
3136210,1
3136218,0
3136238,1
3136250,0
3136330,1
3136426,1
3136438,0
3136454,0
3136474,0
3136490,0
3136494,0
3136510,0
3136518,0
3136526,0
3136590,1
3136598,0
3136606,0
3136618,0
3136658,0
3136666,0
3136726,0
3136742,1
3136782,0
3136794,0
3136798,0
3136806,0
3136810,0
3136818,0
3136854,0
3136870,0
3136938,0
3136954,0
3136970,0
3136986,0
3136990,1
3137018,0
3137046,0
3137074,0
3137114,1
3137126,1
3137130,0
3137134,0
3137150,0
3137166,0
3137186,1
3137206,0
3137218,0
3137230,1
3137242,1
3137246,0
3137258,0
3137278,1
3137282,0
3137294,0
3137298,0
3137378,0
3137382,1
3137390,0
3137406,0
3137434,0
3137490,0
3137506,0
3137518,1
3137538,0
3137586,1
3137594,0
3137618,0
3137654,0
3137682,0
3137706,0
3137726,1
3137786,1
3137790,1
3137794,0
3137798,0
3137826,1
3137830,0
3137846,0
3137878,1
3137910,0
3137938,0
3137966,0
3137986,1
3138026,1
3138038,1
3138070,1
3138078,0
3138094,0
3138106,0
3138138,1
3138162,1
3138202,0
3138206,0
3138210,0
3138234,0
3138258,0
3138286,0
3138326,0
3138342,0
3138374,0
3138422,0
3138430,0
3138454,0
3138526,0
3138546,1
3138566,0
3138570,0
3138590,0
3138598,1
3138602,1
3138610,1
3138614,0
3138622,0
3138654,0
3138690,0
3138706,0
3138722,0
3138762,1
3138790,1
3138822,1
3138830,1
3138838,1
3138874,1
3138882,0
3138898,0
3138902,0
3138966,0
3139010,1
3139034,0
3139042,0
3139046,0
3139050,0
3139062,1
3139070,1
3139086,0
3139090,1
3139110,0
3139198,0
3139206,0
3139218,1
3139246,0
3139286,0
3139302,1
3139306,0
3139326,0
3139342,0
3139374,0
3139414,1
3139446,1
3139458,0
3139478,0
3139514,0
3139558,0
3139602,0
3139606,1
3139610,0
3139662,0
3139666,0
3139674,0
3139698,0
3139714,0
3139718,0
3139730,1
3139798,0
3139802,1
3139818,0
3139862,0
3139902,0
3139914,0
3139950,0
3139970,0
3139982,0
3139990,0
3140126,0
3140142,1
3140174,0
3140190,0
3140230,0
3140234,0
3140262,0
3140278,0
3140298,1
3140326,0
3140346,1
3140390,1
3140458,0
3140462,0
3140466,0
3140474,0
3140510,0
3140526,0
3140542,0
3140614,0
3140650,1
3140666,0
3140682,0
3140686,0
3140694,0
3140702,1
3140710,0
3140758,1
3140778,1
3140802,1
3140862,1
3140874,0
3140890,1
3140894,0
3140938,0
3140946,1
3140970,0
3141006,0
3141030,0
3141038,0
3141074,0
3141102,0
3141130,1
3141138,0
3141162,0
3141182,0
3141214,1
3141222,0
3141230,0
3141258,0
3141286,1
3141306,0
3141346,0
3141350,1
3141358,0
3141422,0
3141430,0
3141438,0
3141450,0
3141466,1
3141602,0
3141614,1
3141630,0
3141646,0
3141650,0
3141658,0
3141670,0
3141710,1
3141714,0
3141718,0
3141734,1
3141742,1
3141750,0
3141766,0
3141782,0
3141806,0
3141818,0
3141862,1
3141866,1
3141878,0
3141902,0
3141962,0
3141982,0
3141994,0
3142006,0
3142014,0
3142026,0
3142030,0
3142046,0
3142070,0
3142086,0
3142090,1
3142110,0
3142134,0
3142170,1
3142178,0
3142202,0
3142214,0
3142230,1
3142234,0
3142258,0
3142266,0
3142310,0
3142402,0
3142418,0
3142434,0
3142458,0
3142486,0
3142498,0
3142506,0
3142514,0
3142522,1
3142530,0
3142534,0
3142566,0
3142582,1
3142590,0
3142610,0
3142630,0
3142642,1
3142658,0
3142758,1
3142770,1
3142774,0
3142798,0
3142806,1
3142814,0
3142858,0
3142882,1
3142950,1
3142962,1
3142966,0
3142982,0
3142986,0
3142990,0
3143010,0
3143014,0
3143022,0
3143050,0
3143066,0
3143094,0
3143098,0
3143174,1
3143194,1
3143222,0
3143238,0
3143242,0
3143286,1
3143298,1
3143310,1
3143314,1
3143318,0
3143358,1
3143374,0
3143438,0
3143442,1
3143466,0
3143494,0
3143510,1
3143518,0
3143542,1
3143550,1
3143558,0
3143594,0
3143602,1
3143618,1
3143638,1
3143650,0
3143654,0
3143670,0
3143674,0
3143698,1
3143702,1
3143706,0
3143718,0
3143742,1
3143750,0
3143790,0
3143798,0
3143818,1
3143838,0
3143858,0
3143874,1
3143946,0
3143950,0
3143970,0
3144010,0
3144042,0
3144078,0
